#Tiempo	 Theta1 	 Theta2 	 P1 	 P2 	 x1 	 y1 	 x2 	 y2
0.115512	1.38901	0.771505	-0.889268	0.68774	0.491761	-0.0903927	1.33213	-0.539217
0.117012	1.38589	0.77842	-0.887344	0.683079	0.491477	-0.0919272	1.33403	-0.539866
0.118512	1.38275	0.785371	-0.885427	0.678422	0.491185	-0.0934724	1.33591	-0.540508
0.120012	1.37958	0.792357	-0.883518	0.673771	0.490887	-0.0950283	1.33778	-0.541141
0.121512	1.37638	0.799379	-0.881619	0.669127	0.490581	-0.096595	1.33962	-0.541766
0.123012	1.37317	0.806437	-0.879731	0.664493	0.490267	-0.0981724	1.34145	-0.542382
0.124512	1.36993	0.813531	-0.877856	0.659869	0.489947	-0.0997606	1.34325	-0.54299
0.126013	1.36666	0.820662	-0.875997	0.655258	0.489618	-0.10136	1.34504	-0.543588
0.127513	1.36337	0.827831	-0.874154	0.650662	0.489282	-0.10297	1.3468	-0.544177
0.129013	1.36006	0.835036	-0.872331	0.646083	0.488939	-0.10459	1.34854	-0.544756
0.130513	1.35672	0.842279	-0.870528	0.641523	0.488587	-0.106222	1.35025	-0.545325
0.132013	1.35336	0.84956	-0.868749	0.636985	0.488227	-0.107864	1.35195	-0.545885
0.133513	1.34997	0.856879	-0.866995	0.632469	0.487859	-0.109517	1.35362	-0.546434
0.135014	1.34656	0.864237	-0.86527	0.62798	0.487482	-0.111181	1.35526	-0.546972
0.136514	1.34312	0.871632	-0.863574	0.62352	0.487097	-0.112855	1.35688	-0.5475
0.138014	1.33966	0.879067	-0.861912	0.61909	0.486704	-0.114541	1.35848	-0.548016
0.139514	1.33618	0.886539	-0.860285	0.614694	0.486301	-0.116237	1.36005	-0.548522
0.141014	1.33267	0.894051	-0.858696	0.610335	0.48589	-0.117943	1.36159	-0.549015
0.142514	1.32913	0.901601	-0.857149	0.606015	0.48547	-0.11966	1.3631	-0.549497
0.144014	1.32557	0.90919	-0.855645	0.601737	0.485041	-0.121387	1.36459	-0.549967
0.145515	1.32199	0.916818	-0.854188	0.597505	0.484603	-0.123125	1.36604	-0.550425
0.147015	1.31838	0.924484	-0.852781	0.593321	0.484156	-0.124873	1.36747	-0.550869
0.148515	1.31475	0.932189	-0.851428	0.589189	0.483699	-0.126631	1.36886	-0.551301
0.150015	1.31109	0.939932	-0.85013	0.585112	0.483232	-0.128399	1.37022	-0.55172
0.151515	1.30741	0.947713	-0.848893	0.581093	0.482757	-0.130177	1.37155	-0.552125
0.153015	1.3037	0.955532	-0.847718	0.577136	0.482271	-0.131965	1.37285	-0.552517
0.154515	1.29997	0.963389	-0.84661	0.573244	0.481776	-0.133762	1.37412	-0.552894
0.156016	1.29622	0.971282	-0.845572	0.569421	0.48127	-0.135568	1.37535	-0.553258
0.157516	1.29245	0.979212	-0.844607	0.565671	0.480755	-0.137384	1.37654	-0.553606
0.159016	1.28865	0.987178	-0.843719	0.561997	0.48023	-0.139208	1.3777	-0.55394
0.160516	1.28483	0.99518	-0.842912	0.558402	0.479695	-0.141042	1.37882	-0.554259
0.162016	1.28099	1.00322	-0.84219	0.554892	0.47915	-0.142883	1.3799	-0.554563
0.163516	1.27713	1.01129	-0.841556	0.551468	0.478594	-0.144733	1.38095	-0.554851
0.165017	1.27324	1.01939	-0.841014	0.548136	0.478029	-0.14659	1.38195	-0.555123
0.166517	1.26934	1.02753	-0.840567	0.544898	0.477453	-0.148455	1.38292	-0.555379
0.168017	1.26542	1.0357	-0.840219	0.54176	0.476866	-0.150328	1.38384	-0.555619
0.169517	1.26147	1.04389	-0.839974	0.538723	0.47627	-0.152207	1.38472	-0.555843
0.171017	1.25751	1.05212	-0.839836	0.535793	0.475663	-0.154092	1.38557	-0.556049
0.172517	1.25353	1.06038	-0.839807	0.532972	0.475046	-0.155984	1.38636	-0.556239
0.174017	1.24954	1.06866	-0.839892	0.530264	0.474419	-0.157882	1.38712	-0.556412
0.175518	1.24552	1.07697	-0.840093	0.527673	0.473782	-0.159784	1.38783	-0.556568
0.177018	1.24149	1.0853	-0.840415	0.525202	0.473134	-0.161692	1.38849	-0.556706
0.178518	1.23745	1.09366	-0.84086	0.522854	0.472476	-0.163604	1.38911	-0.556827
0.180018	1.23339	1.10204	-0.84143	0.520632	0.471808	-0.165521	1.38968	-0.55693
0.181518	1.22932	1.11044	-0.84213	0.518539	0.47113	-0.16744	1.39021	-0.557015
0.183018	1.22523	1.11885	-0.842961	0.516578	0.470442	-0.169363	1.39069	-0.557083
0.184518	1.22114	1.12729	-0.843926	0.514752	0.469745	-0.171288	1.39112	-0.557133
0.186019	1.21703	1.13574	-0.845027	0.513062	0.469038	-0.173216	1.3915	-0.557164
0.187519	1.21292	1.1442	-0.846267	0.51151	0.468321	-0.175145	1.39183	-0.557178
0.189019	1.20879	1.15267	-0.847647	0.5101	0.467595	-0.177074	1.39211	-0.557173
0.190519	1.20466	1.16115	-0.849168	0.508831	0.466859	-0.179005	1.39235	-0.557151
0.192019	1.20052	1.16964	-0.850832	0.507707	0.466114	-0.180935	1.39253	-0.557111
0.193519	1.19638	1.17814	-0.85264	0.506727	0.465361	-0.182864	1.39267	-0.557052
0.19502	1.19223	1.18664	-0.854592	0.505893	0.464598	-0.184793	1.39275	-0.556976
0.19652	1.18808	1.19514	-0.85669	0.505205	0.463827	-0.18672	1.39279	-0.556882
0.19802	1.18393	1.20364	-0.858933	0.504663	0.463048	-0.188644	1.39277	-0.556771
0.19952	1.17978	1.21214	-0.861322	0.504268	0.46226	-0.190566	1.3927	-0.556642
0.20102	1.17562	1.22063	-0.863855	0.504019	0.461465	-0.192484	1.39259	-0.556495
0.20252	1.17147	1.22912	-0.866533	0.503916	0.460662	-0.194398	1.39242	-0.556331
0.20402	1.16732	1.2376	-0.869354	0.503958	0.459851	-0.196309	1.3922	-0.556151
0.205521	1.16317	1.24607	-0.872317	0.504144	0.459033	-0.198214	1.39193	-0.555953
0.207021	1.15903	1.25453	-0.875421	0.504473	0.458208	-0.200114	1.39162	-0.555739
0.208521	1.15489	1.26297	-0.878665	0.504942	0.457376	-0.202008	1.39125	-0.555508
0.210021	1.15076	1.2714	-0.882046	0.505551	0.456538	-0.203895	1.39083	-0.555261
0.211521	1.14664	1.27981	-0.885562	0.506296	0.455693	-0.205776	1.39037	-0.554999
0.213021	1.14252	1.28821	-0.889211	0.507177	0.454842	-0.20765	1.38985	-0.554721
0.214521	1.13842	1.29658	-0.89299	0.50819	0.453986	-0.209516	1.38929	-0.554427
0.216022	1.13432	1.30493	-0.896898	0.509333	0.453124	-0.211374	1.38868	-0.554119
0.217522	1.13024	1.31326	-0.90093	0.510604	0.452256	-0.213223	1.38802	-0.553796
0.219022	1.12616	1.32156	-0.905083	0.511998	0.451384	-0.215064	1.38732	-0.553458
0.220522	1.1221	1.32984	-0.909356	0.513513	0.450507	-0.216896	1.38657	-0.553107
0.222022	1.11805	1.33809	-0.913744	0.515147	0.449625	-0.218718	1.38577	-0.552742
0.223522	1.11402	1.34631	-0.918244	0.516895	0.448739	-0.22053	1.38493	-0.552363
0.225023	1.11	1.3545	-0.922853	0.518754	0.447849	-0.222332	1.38405	-0.551971
0.226523	1.10599	1.36266	-0.927567	0.520721	0.446955	-0.224124	1.38312	-0.551567
0.228023	1.102	1.37078	-0.932382	0.522793	0.446057	-0.225905	1.38215	-0.551151
0.229523	1.09803	1.37888	-0.937296	0.524965	0.445156	-0.227675	1.38113	-0.550722
0.231023	1.09407	1.38694	-0.942304	0.527235	0.444252	-0.229435	1.38008	-0.550282
0.232523	1.09014	1.39496	-0.947403	0.529599	0.443345	-0.231183	1.37898	-0.549831
0.234023	1.08621	1.40295	-0.952589	0.532052	0.442435	-0.232919	1.37784	-0.549368
0.235524	1.08231	1.4109	-0.957858	0.534593	0.441522	-0.234644	1.37667	-0.548895
0.237024	1.07843	1.41882	-0.963207	0.537216	0.440608	-0.236358	1.37545	-0.548412
0.238524	1.07456	1.4267	-0.968633	0.539919	0.439691	-0.238059	1.3742	-0.547919
0.240024	1.07071	1.43454	-0.974132	0.542698	0.438772	-0.239749	1.37291	-0.547417
0.241524	1.06689	1.44234	-0.9797	0.54555	0.437851	-0.241426	1.37158	-0.546905
0.243024	1.06308	1.4501	-0.985334	0.548471	0.436928	-0.243092	1.37022	-0.546384
0.244524	1.05929	1.45782	-0.99103	0.551458	0.436005	-0.244745	1.36882	-0.545855
0.246025	1.05552	1.46551	-0.996786	0.554508	0.435079	-0.246386	1.36739	-0.545318
0.247525	1.05178	1.47315	-1.0026	0.557618	0.434153	-0.248014	1.36592	-0.544772
0.249025	1.04805	1.48076	-1.00846	0.560784	0.433226	-0.249631	1.36443	-0.544219
0.250525	1.04434	1.48833	-1.01438	0.564004	0.432297	-0.251235	1.3629	-0.543659
0.252025	1.04066	1.49585	-1.02034	0.567275	0.431368	-0.252827	1.36133	-0.543092
0.253525	1.03699	1.50334	-1.02634	0.570593	0.430439	-0.254406	1.35974	-0.542517
0.255026	1.03335	1.51078	-1.03239	0.573956	0.429508	-0.255974	1.35812	-0.541937
0.256526	1.02972	1.51819	-1.03848	0.577362	0.428578	-0.257529	1.35646	-0.54135
0.258026	1.02612	1.52555	-1.0446	0.580807	0.427647	-0.259072	1.35478	-0.540757
0.259526	1.02253	1.53288	-1.05075	0.584289	0.426716	-0.260602	1.35307	-0.540159
