54622	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679218	0.1396946788931784	0.0000000000000057	0.0000000000000044
61359	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679288	0.1396946788931714	0.0000000000000070	0.0000000000000069
68926	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679066	0.1396946788931780	0.0000000000000222	0.0000000000000065
77426	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679277	0.1396946788931726	0.0000000000000211	0.0000000000000054
86974	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679104	0.1396946788931819	0.0000000000000172	0.0000000000000093
97700	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679114	0.1396946788931753	0.0000000000000010	0.0000000000000066
109749	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679117	0.1396946788931746	0.0000000000000002	0.0000000000000007
123284	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679000	0.1396946788931829	0.0000000000000117	0.0000000000000083
138488	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679210	0.1396946788931740	0.0000000000000210	0.0000000000000090
155567	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679120	0.1396946788931739	0.0000000000000090	0.0000000000000001
174752	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679317	0.1396946788931776	0.0000000000000197	0.0000000000000037
196304	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679144	0.1396946788931830	0.0000000000000172	0.0000000000000054
220513	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679299	0.1396946788931764	0.0000000000000154	0.0000000000000066
247707	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679459	0.1396946788931796	0.0000000000000160	0.0000000000000032
278255	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679214	0.1396946788931638	0.0000000000000244	0.0000000000000158
312571	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678674	0.1396946788931939	0.0000000000000541	0.0000000000000301
351119	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679164	0.1396946788931988	0.0000000000000491	0.0000000000000049
394420	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678537	0.1396946788932060	0.0000000000000627	0.0000000000000072
443062	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678776	0.1396946788931818	0.0000000000000239	0.0000000000000242
497702	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678688	0.1396946788931988	0.0000000000000088	0.0000000000000170
559081	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679418	0.1396946788931781	0.0000000000000729	0.0000000000000207
628029	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679112	0.1396946788931904	0.0000000000000305	0.0000000000000122
705480	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679438	0.1396946788931707	0.0000000000000325	0.0000000000000197
792482	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678966	0.1396946788931639	0.0000000000000472	0.0000000000000068
890215	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613679524	0.1396946788931819	0.0000000000000558	0.0000000000000180
1000000	0.7853981633974483	0.0000000000000000	10.0000000000000000	-0.7715022613678933	0.1396946788931693	0.0000000000000591	0.0000000000000126
